StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44,Q7,Q8,Q8_4_TEXT,Q35,Q35_7_TEXT,Q14,Q15,Q16,Condition
2018-11-04 13:28:32,2018-11-04 13:30:13,IP Address,73.227.140.74,100,101,True,2018-11-04 13:30:13,R_1qaEa5aivkxCrhS,,,,,41.5970001220703125,-72.9828033447265625,anonymous,EN,Yes- I consent,,,,,,56.86,56.86,58.3,1,1,52,Female,,Caucasian,,Maybe,Lean Republican,Yes,2
2018-11-04 13:31:40,2018-11-04 13:32:27,IP Address,150.212.214.42,100,46,True,2018-11-04 13:32:27,R_3GDJrRIfy8rz9t5,,,,,40.4344024658203125,-80.02480316162109375,anonymous,EN,Yes- I consent,24.77,24.77,26.845,1,3,,,,,,18,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 13:57:35,2018-11-04 13:58:13,IP Address,73.148.231.128,100,38,True,2018-11-04 13:58:14,R_zeeVa5Mq5jknneV,,,,,31.314697265625,-81.5222015380859375,anonymous,EN,Yes- I consent,,,,,,,,,,,29,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 13:59:33,2018-11-04 14:00:07,IP Address,68.114.223.23,100,34,True,2018-11-04 14:00:07,R_2pYOTMC84kP7ajq,,,,,42.5619964599609375,-89.08599853515625,anonymous,EN,Yes- I consent,,,,,,,,,,,51,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-04 13:59:40,2018-11-04 14:00:12,IP Address,76.230.155.82,100,32,True,2018-11-04 14:00:12,R_1ON4KkFZkrJUcsj,,,,,35.722503662109375,-78.84079742431640625,anonymous,EN,Yes- I consent,,,,,,,,,,,43,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 13:59:19,2018-11-04 14:00:19,IP Address,72.130.229.194,100,59,True,2018-11-04 14:00:19,R_1CkB7OrRYIS0ZMd,,,,,19.697601318359375,-155.14129638671875,anonymous,EN,Yes- I consent,29.222,29.222,31.31,1,3,,,,,,29,Male,,Other - Please specify,"multiracial ",Yes,Somewhere in-between,Yes,1
2018-11-04 13:59:31,2018-11-04 14:00:34,IP Address,66.69.40.101,100,62,True,2018-11-04 14:00:34,R_3FPTBSnRUGC4LUB,,,,,29.5406951904296875,-98.55210113525390625,anonymous,EN,Yes- I consent,,,,,,44.493,44.493,49.785,1,1,23,Male,,Asian,,Yes,Lean Democrat,Yes,2
2018-11-04 13:59:33,2018-11-04 14:00:44,IP Address,65.255.92.147,100,70,True,2018-11-04 14:00:44,R_dmVIkCE4OBwBJRv,,,,,35.11920166015625,-97.64009857177734375,anonymous,EN,Yes- I consent,,,,,,50.868,53,53.517,3,1,39,Male,,Caucasian,,No,Lean Republican,No,2
2018-11-04 13:59:58,2018-11-04 14:01:05,IP Address,108.226.112.208,100,67,True,2018-11-04 14:01:05,R_31GJTI7Vc93sR0P,,,,,37.2960052490234375,-121.8939056396484375,anonymous,EN,Yes- I consent,39.848,39.848,46.28,1,3,,,,,,45,Male,,Asian,,Yes,Lean Democrat,Yes,1
2018-11-04 13:59:45,2018-11-04 14:01:26,IP Address,137.45.238.223,100,101,True,2018-11-04 14:01:27,R_2XnvxU9lfALNFFu,,,,,37.138702392578125,-80.54799652099609375,anonymous,EN,Yes- I consent,,,,,,4.173,71.89,72.939,7,1,19,Female,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-04 13:59:20,2018-11-04 14:02:10,IP Address,100.43.30.255,100,170,True,2018-11-04 14:02:11,R_31WBBuMSrQEcWkQ,,,,,33.7480010986328125,-84.38580322265625,anonymous,EN,Yes- I consent,5.281,140.19,141.243,7,3,,,,,,19,Female,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-04 14:10:36,2018-11-04 14:11:07,IP Address,71.47.195.56,100,31,True,2018-11-04 14:11:07,R_1NlHWeKffQmF27s,,,,,28.1331024169921875,-80.7111968994140625,anonymous,EN,Yes- I consent,,,,,,,,,,,38,Male,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-04 14:32:09,2018-11-04 14:33:38,IP Address,209.213.47.16,100,89,True,2018-11-04 14:33:39,R_2s6ofTd0Yc8PL4n,,,,,39.354095458984375,-111.57700347900390625,anonymous,EN,Yes- I consent,59.04,59.04,60.201,1,3,,,,,,22,Male,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-04 14:32:53,2018-11-04 14:33:44,IP Address,50.5.57.98,100,50,True,2018-11-04 14:33:44,R_WDn82g5BhrkilRD,,,,,39.2447052001953125,-84.34729766845703125,anonymous,EN,Yes- I consent,,,,,,,,,,,67,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 14:32:28,2018-11-04 14:34:16,IP Address,69.204.64.37,100,107,True,2018-11-04 14:34:16,R_2S7tHRmgSBNMbs8,,,,,43.07080078125,-78.820098876953125,anonymous,EN,Yes- I consent,,,,,,10.587,67.645,69.254,5,1,33,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 14:32:53,2018-11-04 14:34:18,IP Address,148.74.175.134,100,85,True,2018-11-04 14:34:18,R_3KYLCPxKDiLhli6,,,,,40.8105010986328125,-73.04160308837890625,anonymous,EN,Yes- I consent,,,,,,58.2,58.2,59.655,1,1,48,Male,,Caucasian,,No,Somewhere in-between,No,2
2018-11-04 14:33:16,2018-11-04 14:34:20,IP Address,143.59.14.54,100,64,True,2018-11-04 14:34:20,R_1C4jf1Rlhw4DZN4,,,,,42.3755950927734375,-83.28890228271484375,anonymous,EN,Yes- I consent,19.425,38.95,39.43,5,3,,,,,,37,Female,,Caucasian,,No,Lean Democrat,No,1
2018-11-04 14:32:32,2018-11-04 14:34:33,IP Address,67.163.232.94,100,121,True,2018-11-04 14:34:33,R_UlquwZU7Utk7Jfz,,,,,40.1027069091796875,-80.6475982666015625,anonymous,EN,Yes- I consent,,,,,,69.825,69.825,73.843,1,1,29,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 14:32:43,2018-11-04 14:35:32,IP Address,24.15.130.47,100,168,True,2018-11-04 14:35:32,R_28ZMiVPkuVQNmUq,,,,,41.697601318359375,-88.08730316162109375,anonymous,EN,Yes- I consent,24.146,101.62,102.974,8,3,,,,,,45,Female,,Asian,,Yes,Somewhere in-between,Yes,1
2018-11-04 14:35:14,2018-11-04 14:35:34,IP Address,73.239.107.7,100,19,True,2018-11-04 14:35:34,R_1FlyQh3JGzh480U,,,,,48.3643035888671875,-122.1403045654296875,anonymous,EN,Yes- I consent,,,,,,,,,,,25,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 14:38:00,2018-11-04 14:42:06,IP Address,72.182.115.145,100,245,True,2018-11-04 14:42:06,R_31NHmvCVwidZWld,,,,,30.2906951904296875,-97.764801025390625,anonymous,EN,Yes- I consent,,,,,,62.596,63.726,64.672,2,1,27,Female,,Asian,,Maybe,Lean Democrat,No,2
2018-11-04 15:05:13,2018-11-04 15:05:32,IP Address,73.89.223.87,100,18,True,2018-11-04 15:05:32,R_1q4WM7jk8A8rl15,,,,,41.5514984130859375,-72.99269866943359375,anonymous,EN,Yes- I consent,,,,,,,,,,,23,Male,,Black/African,,Yes,Lean Democrat,Yes,3
2018-11-04 15:05:29,2018-11-04 15:06:17,IP Address,71.121.239.38,100,48,True,2018-11-04 15:06:17,R_3hgWoIykjOxlpy5,,,,,39.2548065185546875,-76.80010223388671875,anonymous,EN,Yes- I consent,,,,,,,,,,,31,Female,,Black/African,,Yes,Somewhere in-between,Yes,3
2018-11-04 15:05:33,2018-11-04 15:06:36,IP Address,24.192.54.140,100,63,True,2018-11-04 15:06:36,R_1PUCOMA1sscpfke,,,,,42.5596923828125,-83.113800048828125,anonymous,EN,Yes- I consent,32.821,32.821,35.65,1,3,,,,,,33,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-04 15:05:29,2018-11-04 15:06:47,IP Address,24.218.134.87,100,78,True,2018-11-04 15:06:48,R_1DNJFcjamLrC8I9,,,,,42.0847015380859375,-71.0001983642578125,anonymous,EN,Yes- I consent,,,,,,,,,,,28,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 15:05:28,2018-11-04 15:07:12,IP Address,71.233.40.13,100,103,True,2018-11-04 15:07:12,R_yV1CvBIWiXktt61,,,,,43.075103759765625,-72.40899658203125,anonymous,EN,Yes- I consent,,,,,,60.018,60.018,63.211,1,1,54,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 15:06:10,2018-11-04 15:07:48,IP Address,8.30.81.2,100,97,True,2018-11-04 15:07:48,R_3CKv8SAF8w9264z,,,,,37.5522003173828125,-77.45819854736328125,anonymous,EN,Yes- I consent,,,,,,56.469,56.469,58.092,1,1,36,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 15:05:05,2018-11-04 15:08:05,IP Address,108.73.100.50,100,179,True,2018-11-04 15:08:05,R_1f7dGi3nWcLMdp1,,,,,34.07659912109375,-118.2646026611328125,anonymous,EN,Yes- I consent,6.586,130.375,131.619,2,3,,,,,,54,Female,,Asian,,No,Lean Democrat,No,1
2018-11-04 15:06:23,2018-11-04 15:08:07,IP Address,67.233.111.175,100,104,True,2018-11-04 15:08:07,R_vudybxwQVfG1mW5,,,,,38.9268035888671875,-78.17960357666015625,anonymous,EN,Yes- I consent,47.412,48.939,50.735,2,3,,,,,,62,Male,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-04 15:09:44,2018-11-04 15:11:03,IP Address,174.48.127.188,100,78,True,2018-11-04 15:11:03,R_1puqGMJbhoWTxsl,,,,,26.1533966064453125,-80.2248992919921875,anonymous,EN,Yes- I consent,,,,,,57.298,57.298,58.59,1,1,20,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 15:37:52,2018-11-04 15:38:09,IP Address,97.101.193.204,100,17,True,2018-11-04 15:38:09,R_1DtJuWfNxMBntRl,,,,,28.3325042724609375,-80.61209869384765625,anonymous,EN,Yes- I consent,,,,,,,,,,,21,Male,,Caucasian,,Maybe,Lean Democrat,Yes,3
2018-11-04 15:37:45,2018-11-04 15:38:38,IP Address,98.218.83.6,100,53,True,2018-11-04 15:38:38,R_1BSomCv6APCJhwH,,,,,38.805999755859375,-77.0529022216796875,anonymous,EN,Yes- I consent,31.522,31.522,32.48,1,3,,,,,,28,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 15:38:04,2018-11-04 15:39:26,IP Address,73.51.198.48,100,82,True,2018-11-04 15:39:27,R_3NRoBkN1wtK4Tls,,,,,41.872100830078125,-87.65779876708984375,anonymous,EN,Yes- I consent,,,,,,60.224,60.224,62.353,1,1,33,Female,,Asian,,Yes,Lean Democrat,Yes,2
2018-11-04 15:39:18,2018-11-04 15:41:36,IP Address,64.203.217.212,100,138,True,2018-11-04 15:41:36,R_Ug5gA2Bd7hju3AZ,,,,,32.382293701171875,-80.7602996826171875,anonymous,EN,Yes- I consent,,,,,,,,,,,36,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,3
2018-11-04 15:44:35,2018-11-04 15:45:45,IP Address,73.167.138.231,100,70,True,2018-11-04 15:45:46,R_2wdg4AjjyDehrZS,,,,,43.644500732421875,-72.9004974365234375,anonymous,EN,Yes- I consent,41.406,41.406,42.899,1,3,,,,,,29,Female,,"Black/African,Caucasian",,No,Lean Democrat,Yes,1
2018-11-04 15:50:33,2018-11-04 15:51:03,IP Address,108.195.46.75,100,29,True,2018-11-04 15:51:03,R_3KTU5bXjernqcBM,,,,,38.7462005615234375,-90.30159759521484375,anonymous,EN,Yes- I consent,,,,,,,,,,,39,Female,,Black/African,,Yes,Lean Republican,Yes,3
2018-11-04 15:53:41,2018-11-04 15:55:18,IP Address,96.39.108.214,100,97,True,2018-11-04 15:55:19,R_11XYlHDjyJdXT2f,,,,,42.28570556640625,-71.82920074462890625,anonymous,EN,Yes- I consent,,,,,,69.603,69.603,71.222,1,1,36,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 15:54:25,2018-11-04 15:55:43,IP Address,66.232.94.152,100,78,True,2018-11-04 15:55:43,R_3nAgnD57BEagYNh,,,,,44.252197265625,-116.9651031494140625,anonymous,EN,Yes- I consent,42.61,42.61,43.984,1,3,,,,,,26,Female,,Caucasian,,No,Lean Republican,Yes,1
2018-11-04 15:58:52,2018-11-04 15:59:19,IP Address,108.74.130.89,100,27,True,2018-11-04 15:59:19,R_3gUb51E6AKeMa1k,,,,,35.251007080078125,-90.02960205078125,anonymous,EN,Yes- I consent,,,,,,,,,,,34,Female,,Black/African,,Yes,Lean Democrat,Yes,3
2018-11-04 16:10:29,2018-11-04 16:11:09,IP Address,71.105.236.45,100,39,True,2018-11-04 16:11:09,R_pz7pCtNixtuPzAR,,,,,40.744598388671875,-73.93450164794921875,anonymous,EN,Yes- I consent,,,,,,,,,,,54,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 16:10:22,2018-11-04 16:11:43,IP Address,137.25.84.115,100,81,True,2018-11-04 16:11:44,R_334pkN9JwDXm7Qo,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes- I consent,,,,,,57.106,57.106,58.98,1,1,31,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 16:11:09,2018-11-04 16:11:46,IP Address,184.187.250.77,100,36,True,2018-11-04 16:11:46,R_3QVrqR6UvrzZ8CC,,,,,36.017303466796875,-95.935699462890625,anonymous,EN,Yes- I consent,,,,,,,,,,,67,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-04 16:10:18,2018-11-04 16:12:16,IP Address,32.209.163.50,100,117,True,2018-11-04 16:12:16,R_24SH1YjDwDaEyVb,,,,,41.9889984130859375,-72.5652008056640625,anonymous,EN,Yes- I consent,,,,,,92.567,92.782,93.528,2,1,19,Male,,Caucasian,,Maybe,Somewhere in-between,Yes,2
2018-11-04 16:10:17,2018-11-04 16:12:16,IP Address,134.215.177.241,100,119,True,2018-11-04 16:12:16,R_1ZmxtMFNWohLF8R,,,,,44.637603759765625,-121.1349029541015625,anonymous,EN,Yes- I consent,13.511,77.237,79.123,3,5,,,,,,47,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 16:11:27,2018-11-04 16:12:28,IP Address,75.114.204.133,100,60,True,2018-11-04 16:12:28,R_3QVqwVJHT18ULVr,,,,,39.9712066650390625,-86.1244964599609375,anonymous,EN,Yes- I consent,22.409,34,34.427,5,3,,,,,,33,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 16:13:01,2018-11-04 16:14:57,IP Address,104.138.170.164,100,116,True,2018-11-04 16:14:57,R_3KNGfbjGUBPTaDA,,,,,36.0670928955078125,-80.30249786376953125,anonymous,EN,Yes- I consent,,,,,,20.925,59.081,60.064,3,1,23,Female,,Caucasian,,No,Lean Democrat,Yes,2
2018-11-04 16:21:47,2018-11-04 16:22:39,IP Address,67.87.188.38,100,52,True,2018-11-04 16:22:40,R_etFMdv6oR3NDZId,,,,,40.8520050048828125,-73.91290283203125,anonymous,EN,Yes- I consent,,,,,,,,,,,27,Male,,Black/African,,Yes,Lean Democrat,Yes,3
2018-11-04 16:23:41,2018-11-04 16:24:22,Spam,67.87.188.38,100,41,True,2018-11-04 16:24:22,R_0kXOg8vLXMxNzRT,,,,,40.8520050048828125,-73.91290283203125,anonymous,EN,Yes- I consent,,,,,,,,,,,27,Male,,Black/African,,Yes,Lean Democrat,Yes,3
2018-11-04 16:47:24,2018-11-04 16:49:16,IP Address,75.82.206.94,100,111,True,2018-11-04 16:49:16,R_3JF3KZ92n4Om3y9,,,,,34.0030059814453125,-118.4297943115234375,anonymous,EN,Yes- I consent,,,,,,3.801,66.065,67.389,6,1,27,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-04 16:51:21,2018-11-04 16:52:02,IP Address,104.48.130.9,100,41,True,2018-11-04 16:52:03,R_3kijZEElLRqixNN,,,,,40.183197021484375,-82.99539947509765625,anonymous,EN,Yes- I consent,,,,,,,,,,,27,Male,,Caucasian,,Maybe,Somewhere in-between,Yes,3
2018-11-04 16:51:19,2018-11-04 16:52:42,IP Address,172.6.21.77,100,82,True,2018-11-04 16:52:42,R_2BwBzN7AdE6Clgz,,,,,32.3654022216796875,-90.1118011474609375,anonymous,EN,Yes- I consent,,,,,,19.638,55.29,57.047,2,1,49,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-04 16:52:25,2018-11-04 16:52:42,IP Address,70.95.40.142,100,17,True,2018-11-04 16:52:43,R_1LRvgD2nm0TwFsS,,,,,32.7971954345703125,-117.17079925537109375,anonymous,EN,Yes- I consent,,,,,,,,,,,31,Female,,"Asian,Caucasian",,Yes,Lean Democrat,Yes,3
2018-11-04 16:52:16,2018-11-04 16:52:48,IP Address,47.37.52.253,100,32,True,2018-11-04 16:52:49,R_5hTSCGjWfWPvYMp,,,,,46.239501953125,-114.16790008544921875,anonymous,EN,Yes- I consent,,,,,,,,,,,42,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 16:52:07,2018-11-04 16:53:09,IP Address,66.196.11.56,100,62,True,2018-11-04 16:53:10,R_phKkoBC4Hx95E77,,,,,31.1063995361328125,-97.40709686279296875,anonymous,EN,Yes- I consent,31.875,31.875,33.885,1,3,,,,,,22,Female,,Black/African,,Maybe,Lean Democrat,Yes,1
2018-11-04 16:51:01,2018-11-04 16:53:09,IP Address,73.215.154.145,100,128,True,2018-11-04 16:53:10,R_3KZxaaZwuYPXjA8,,,,,39.9156951904296875,-75.0634002685546875,anonymous,EN,Yes- I consent,,,,,,60.675,60.675,62.541,1,1,34,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 16:57:11,2018-11-04 16:58:06,IP Address,172.3.149.50,100,54,True,2018-11-04 16:58:07,R_12lRluRmvTCzWxc,,,,,26.6587066650390625,-80.24140167236328125,anonymous,EN,Yes- I consent,28.36,28.36,30.98,1,3,,,,,,42,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,1
2018-11-04 17:00:04,2018-11-04 17:01:32,IP Address,174.87.230.10,100,88,True,2018-11-04 17:01:32,R_vk53clMdmK68O0V,,,,,39.49139404296875,-119.84349822998046875,anonymous,EN,Yes- I consent,,,,,,56.813,56.813,58.707,1,1,50,Female,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-04 17:18:28,2018-11-04 17:18:47,IP Address,73.233.150.132,100,19,True,2018-11-04 17:18:48,R_1oAynUpMZKzNEBX,,,,,40.1681060791015625,-74.82309722900390625,anonymous,EN,Yes- I consent,,,,,,,,,,,37,Male,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-04 17:23:33,2018-11-04 17:24:10,IP Address,50.59.52.2,100,37,True,2018-11-04 17:24:10,R_9pN5cbVtJLUxaRb,,,,,39.79010009765625,-86.20989990234375,anonymous,EN,Yes- I consent,,,,,,,,,,,25,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 17:23:35,2018-11-04 17:24:38,IP Address,68.8.33.30,100,62,True,2018-11-04 17:24:38,R_1jxMgdDDvsVc7JM,,,,,33.2700958251953125,-117.28440093994140625,anonymous,EN,Yes- I consent,37.724,37.724,38.955,1,3,,,,,,21,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-04 17:23:33,2018-11-04 17:24:41,IP Address,73.191.23.137,100,67,True,2018-11-04 17:24:41,R_3kdey2HjXh4xLWY,,,,,38.8148956298828125,-77.121002197265625,anonymous,EN,Yes- I consent,,,,,,49.068,49.068,49.907,1,1,25,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-04 17:23:28,2018-11-04 17:24:42,IP Address,73.0.86.58,100,73,True,2018-11-04 17:24:42,R_1NaEZAUJibVD31y,,,,,26.2996978759765625,-80.180999755859375,anonymous,EN,Yes- I consent,33.307,33.307,35.761,1,3,,,,,,30,Male,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-04 17:23:50,2018-11-04 17:24:52,IP Address,45.26.124.21,100,62,True,2018-11-04 17:24:53,R_2uTDHR3Cq6EACiD,,,,,34.2321014404296875,-84.15799713134765625,anonymous,EN,Yes- I consent,5.776,43.201,44.284,4,3,,,,,,51,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 17:23:39,2018-11-04 17:24:56,IP Address,73.192.133.172,100,77,True,2018-11-04 17:24:56,R_e5kAn36hHgtxHzP,,,,,37.97430419921875,-121.315399169921875,anonymous,EN,Yes- I consent,,,,,,11.677,51.166,52.704,2,1,27,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 17:25:12,2018-11-04 17:25:35,IP Address,24.147.197.200,100,22,True,2018-11-04 17:25:36,R_1dtRZJWBtNDpna2,,,,,42.631500244140625,-71.3329010009765625,anonymous,EN,Yes- I consent,,,,,,,,,,,27,Female,,Black/African,,No,Lean Democrat,Yes,3
2018-11-04 17:23:46,2018-11-04 17:25:44,IP Address,174.45.170.161,100,118,True,2018-11-04 17:25:45,R_3PWQc0eK3IVfv2J,,,,,46.856292724609375,-114.02519989013671875,anonymous,EN,Yes- I consent,,,,,,5.789,64.681,66.289,5,1,24,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,2
2018-11-04 17:36:19,2018-11-04 17:36:43,IP Address,67.181.174.153,100,23,True,2018-11-04 17:36:43,R_1qh5vrsSxxzVf0R,,,,,38.6071014404296875,-121.4633026123046875,anonymous,EN,Yes- I consent,,,,,,,,,,,22,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 17:56:14,2018-11-04 17:57:40,IP Address,73.119.239.216,100,86,True,2018-11-04 17:57:40,R_2SuTE5Hb6ENejLT,,,,,43.0139007568359375,-71.43520355224609375,anonymous,EN,Yes- I consent,,,,,,60.983,60.983,62.228,1,1,35,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 17:57:54,2018-11-04 17:58:39,IP Address,162.226.190.29,100,45,True,2018-11-04 17:58:39,R_211Gw0ILGQCFfgQ,,,,,33.8766021728515625,-117.95510101318359375,anonymous,EN,Yes- I consent,21.384,28.637,29.062,2,3,,,,,,26,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 17:57:58,2018-11-04 17:59:30,IP Address,50.105.172.3,100,91,True,2018-11-04 17:59:30,R_vigNuLpxNwkJl61,,,,,43.53399658203125,-89.32649993896484375,anonymous,EN,Yes- I consent,,,,,,60.215,60.777,63.173,2,1,48,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 17:58:14,2018-11-04 17:59:32,IP Address,73.198.2.143,100,78,True,2018-11-04 17:59:32,R_3g7MJ3lBmIrKQTv,,,,,39.9477996826171875,-74.90360260009765625,anonymous,EN,Yes- I consent,47.662,47.662,48.633,1,3,,,,,,26,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 17:58:43,2018-11-04 17:59:58,IP Address,23.241.147.149,100,75,True,2018-11-04 17:59:59,R_1mW9WnBEkz8L7aA,,,,,34.1172943115234375,-117.43780517578125,anonymous,EN,Yes- I consent,,,,,,,,,,,46,Female,,Asian,,Maybe,Somewhere in-between,Yes,3
2018-11-04 18:01:47,2018-11-04 18:03:01,IP Address,50.106.216.89,100,74,True,2018-11-04 18:03:01,R_2DOcl5yvXbPQ3gx,,,,,40.478302001953125,-88.9893035888671875,anonymous,EN,Yes- I consent,,,,,,53.399,53.399,54.4,1,1,31,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 18:04:01,2018-11-04 18:04:35,IP Address,67.245.112.210,100,34,True,2018-11-04 18:04:35,R_2dEcBXcdUwQHWrL,,,,,40.75360107421875,-73.822601318359375,anonymous,EN,Yes- I consent,,,,,,,,,,,42,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 18:03:59,2018-11-04 18:04:37,IP Address,66.85.17.230,100,38,True,2018-11-04 18:04:38,R_1C8Uqsk0z1Q0SWZ,,,,,40.756103515625,-111.883697509765625,anonymous,EN,Yes- I consent,,,,,,,,,,,35,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 19:53:39,2018-11-04 19:54:53,IP Address,137.118.203.116,100,73,True,2018-11-04 19:54:53,R_dcFMc3rGirBPSQp,,,,,45.7216033935546875,-123.90489959716796875,anonymous,EN,Yes- I consent,36.474,36.474,41.964,1,3,,,,,,69,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 19:56:36,2018-11-04 19:57:32,IP Address,198.137.18.12,100,56,True,2018-11-04 19:57:33,R_2X6xzMXT47IkDaw,,,,,33.94329833984375,-83.37239837646484375,anonymous,EN,Yes- I consent,14.288,22.96,31.489,3,3,,,,,,20,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-04 19:56:32,2018-11-04 19:57:39,IP Address,47.210.20.91,100,66,True,2018-11-04 19:57:39,R_3pmBYF5m1qAgWth,,,,,32.5449066162109375,-93.70379638671875,anonymous,EN,Yes- I consent,41.104,41.104,42.71,1,3,,,,,,21,Female,,Black/African,,Maybe,Lean Democrat,Unsure,1
2018-11-04 19:57:22,2018-11-04 19:57:42,IP Address,72.208.165.46,100,20,True,2018-11-04 19:57:43,R_2dFv5yz5zEEt6Ji,,,,,33.5944061279296875,-111.4485015869140625,anonymous,EN,Yes- I consent,,,,,,,,,,,21,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-04 19:56:51,2018-11-04 19:57:55,IP Address,74.72.33.144,100,64,True,2018-11-04 19:57:56,R_1cYV1y9olpY9LTW,,,,,40.765106201171875,-73.96379852294921875,anonymous,EN,Yes- I consent,,,,,,31.1,32.084,49.911,3,1,31,Male,,Asian,,Yes,Lean Democrat,Unsure,2
2018-11-04 19:56:51,2018-11-04 19:58:01,IP Address,73.183.80.218,100,69,True,2018-11-04 19:58:01,R_1DGqxMT2EyIZWSz,,,,,40.48370361328125,-79.73809814453125,anonymous,EN,Yes- I consent,,,,,,,,,,,47,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-04 19:56:34,2018-11-04 19:58:03,IP Address,70.121.139.233,100,89,True,2018-11-04 19:58:04,R_2c7Aar4JQOgs9ep,,,,,29.5157012939453125,-98.36260223388671875,anonymous,EN,Yes- I consent,,,,,,57.08,57.08,58.364,1,1,26,Female,,Caucasian,,Maybe,Somewhere in-between,No,2
2018-11-04 19:56:24,2018-11-04 19:58:08,IP Address,76.173.146.87,100,104,True,2018-11-04 19:58:08,R_cZbapw0tM0pC75L,,,,,21.329498291015625,-157.8614959716796875,anonymous,EN,Yes- I consent,56.793,56.793,58.225,1,3,,,,,,33,Female,,Asian,,No,Lean Democrat,Yes,1
2018-11-04 19:57:42,2018-11-04 19:59:28,IP Address,24.60.247.22,100,105,True,2018-11-04 19:59:28,R_3EGYfRxTDdbqfk2,,,,,42.4290924072265625,-71.0605010986328125,anonymous,EN,Yes- I consent,,,,,,62.149,62.149,63.571,1,1,53,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-04 20:04:35,2018-11-04 20:05:27,IP Address,73.252.144.166,100,51,True,2018-11-04 20:05:27,R_1mwvNPpeNahWVmd,,,,,37.7205047607421875,-122.15869903564453125,anonymous,EN,Yes- I consent,25.657,25.657,26.96,1,3,,,,,,19,Male,,Asian,,Yes,Lean Democrat,Yes,1
